row_index,window_id,is_attack,signature_id,ts
26038,window_07_17pct,0,14353,1783714395.448298
26041,window_07_17pct,0,14356,1783714395.440162
26042,window_07_17pct,0,14357,1783714395.450471
26043,window_07_17pct,0,14358,1783714395.448699
26044,window_07_17pct,0,13453,1783714399.202482
26045,window_07_17pct,0,13454,1783714399.195371
26047,window_07_17pct,0,13457,1783714399.200074
26048,window_07_17pct,0,13455,1783714399.202238
26050,window_07_17pct,0,14021,1783714399.892624
26051,window_07_17pct,0,13790,1783714400.671965
26052,window_07_17pct,0,13720,1783714400.67427
26053,window_07_17pct,0,13790,1783714400.672492
26054,window_07_17pct,0,13791,1783714400.674113
26055,window_07_17pct,0,13791,1783714400.673878
26056,window_07_17pct,0,14195,1783714400.657618
26057,window_07_17pct,0,14359,1783714263.016505
26058,window_07_17pct,0,14359,1783714263.010892
26059,window_07_17pct,0,14360,1783714296.337063
26060,window_07_17pct,0,14361,1783714263.018772
26062,window_07_17pct,0,14363,1783714263.000491
26063,window_07_17pct,0,14364,1783714301.86325
26064,window_07_17pct,0,14365,1783714405.008401
26065,window_07_17pct,0,14366,1783714400.294852
26066,window_07_17pct,0,14367,1783714400.301969
26067,window_07_17pct,0,14367,1783714400.302469
26069,window_07_17pct,0,14369,1783714400.300691
26070,window_07_17pct,0,14370,1783714400.30287
26071,window_07_17pct,0,13720,1783714409.574586
26072,window_07_17pct,0,14371,1783714409.546171
26073,window_07_17pct,0,14372,1783714409.573113
26074,window_07_17pct,0,13792,1783714409.57341
26075,window_07_17pct,0,13791,1783714409.574449
26214,window_07_17pct,0,14026,1783714400.437912
26215,window_07_17pct,0,14023,1783714400.437675
26216,window_07_17pct,0,14399,1783714400.426944
26217,window_07_17pct,0,14026,1783714400.438611
26218,window_07_17pct,0,14026,1783714400.438771
26219,window_07_17pct,0,14400,1783714400.439093
26220,window_07_17pct,0,14401,1783714408.381649
26221,window_07_17pct,0,14402,1783714408.382117
26222,window_07_17pct,0,14403,1783714348.336243
26223,window_07_17pct,0,14401,1783714408.381815
26224,window_07_17pct,0,14401,1783714408.381937
26225,window_07_17pct,0,14401,1783714408.38206
26226,window_07_17pct,0,14404,1783714301.870357
26229,window_07_17pct,0,14407,1783714301.869116
26230,window_07_17pct,0,14408,1783714301.869764
26232,window_07_17pct,0,14409,1783714377.05206
26233,window_07_17pct,0,14410,1783714377.052152
26234,window_07_17pct,0,14411,1783714377.047389
26235,window_07_17pct,0,14412,1783714377.053311
26236,window_07_17pct,0,14412,1783714377.053414
26238,window_07_17pct,0,13458,1783714427.523769
26239,window_07_17pct,0,13792,1783714427.528147
26240,window_07_17pct,0,13720,1783714427.530646
26241,window_07_17pct,0,13790,1783714427.528467
26242,window_07_17pct,0,13791,1783714427.530405
26243,window_07_17pct,0,14414,1783714351.843142
26244,window_07_17pct,0,14415,1783714377.806276
26246,window_07_17pct,0,14417,1783714351.864695
26247,window_07_17pct,0,14418,1783714377.806159
26249,window_07_17pct,0,14420,1783714325.869568
26250,window_07_17pct,0,14421,1783714314.198693
26251,window_07_17pct,0,14422,1783714314.193935
26252,window_07_17pct,0,14423,1783714325.870577
26253,window_07_17pct,0,14424,1783714325.870255
26256,window_07_17pct,0,13506,1783714434.132326
26257,window_07_17pct,0,13462,1783714434.133739
26259,window_07_17pct,0,13462,1783714434.134097
26260,window_07_17pct,0,13506,1783714434.133197
26261,window_07_17pct,0,13462,1783714434.133616
26262,window_07_17pct,0,14171,1783714434.113701
26264,window_07_17pct,0,13556,1783714434.132463
26269,window_07_17pct,0,14428,1783714388.339404
26270,window_07_17pct,0,14429,1783714388.338256
26271,window_07_17pct,0,14430,1783714388.334014
26274,window_07_17pct,0,14432,1783714394.3422
26275,window_07_17pct,0,14432,1783714394.341897
26277,window_07_17pct,0,14434,1783714394.338706
26278,window_07_17pct,0,14432,1783714394.342446
26279,window_07_17pct,0,13577,1783714394.33926
26280,window_07_17pct,0,14435,1783714377.85535
26281,window_07_17pct,0,14436,1783714433.274535
26282,window_07_17pct,0,14437,1783714439.738277
26283,window_07_17pct,0,14437,1783714439.738721
26284,window_07_17pct,0,14438,1783714439.737773
26286,window_07_17pct,0,14440,1783714439.736592
26289,window_07_17pct,0,13905,1783714452.369858
26290,window_07_17pct,0,14442,1783714452.341316
26291,window_07_17pct,0,14443,1783714452.369588
26293,window_07_17pct,0,14445,1783714452.366706
26294,window_07_17pct,0,13875,1783714453.899216
26295,window_07_17pct,0,13946,1783714453.871281
26296,window_07_17pct,0,13879,1783714453.899116
26297,window_07_17pct,0,13878,1783714453.897092
26298,window_07_17pct,0,13877,1783714453.897248
26300,window_07_17pct,0,14447,1783714381.219089
26301,window_07_17pct,0,14448,1783714399.770014
26302,window_07_17pct,0,14447,1783714381.219343
26303,window_07_17pct,0,14449,1783714381.219244
26304,window_07_17pct,0,14450,1783714381.221077
26305,window_07_17pct,0,14451,1783714457.939464
26306,window_07_17pct,0,14452,1783714457.933599
26307,window_07_17pct,0,14453,1783714457.937522
26308,window_07_17pct,0,14453,1783714457.937779
26309,window_07_17pct,0,14454,1783714457.939043
26310,window_07_17pct,0,14454,1783714457.939181
26311,window_07_17pct,0,14455,1783714414.849042
26312,window_07_17pct,0,14456,1783714414.846383
26313,window_07_17pct,0,14457,1783714414.847809
26315,window_07_17pct,0,14459,1783714414.848138
26316,window_07_17pct,0,14460,1783714414.846507
26317,window_07_17pct,0,13462,1783714463.358808
26318,window_07_17pct,0,13462,1783714463.359037
26319,window_07_17pct,0,13507,1783714463.356599
26322,window_07_17pct,0,13462,1783714464.777681
26323,window_07_17pct,0,13507,1783714464.774405
26326,window_07_17pct,0,13462,1783714464.777926
26329,window_07_17pct,0,14463,1783714412.837772
26330,window_07_17pct,0,14464,1783714412.837897
26333,window_07_17pct,0,14466,1783714412.838143
26334,window_07_17pct,0,13720,1783714469.257593
26335,window_07_17pct,0,13720,1783714469.257345
26336,window_07_17pct,0,14371,1783714469.22914
26337,window_07_17pct,0,14372,1783714469.255585
26338,window_07_17pct,0,13792,1783714469.255989
26339,window_07_17pct,0,13791,1783714469.257065
26340,window_07_17pct,0,14467,1783714467.800404
26341,window_07_17pct,0,14468,1783714468.235505
26343,window_07_17pct,0,14470,1783714468.240224
26344,window_07_17pct,0,14471,1783714468.236149
26345,window_07_17pct,0,14470,1783714468.237973
26346,window_07_17pct,0,14455,1783714426.299337
26347,window_07_17pct,0,14455,1783714426.298485
26348,window_07_17pct,0,14456,1783714426.295331
26350,window_07_17pct,0,14456,1783714426.294824
26352,window_07_17pct,0,14474,1783714473.372236
26353,window_07_17pct,0,14475,1783714473.398171
26354,window_07_17pct,0,14476,1783714473.395744
26355,window_07_17pct,0,14477,1783714473.396036
26356,window_07_17pct,0,14478,1783714473.398
26357,window_07_17pct,0,13453,1783714487.336482
26359,window_07_17pct,0,13552,1783714487.33411
26360,window_07_17pct,0,13707,1783714487.335862
26361,window_07_17pct,0,13554,1783714487.333979
26363,window_07_17pct,0,13720,1783714487.615808
26364,window_07_17pct,0,14479,1783714487.588457
26367,window_07_17pct,0,13790,1783714487.613915
26370,window_07_17pct,0,14482,1783714445.538057
26373,window_07_17pct,0,14484,1783714445.531776
26375,window_07_17pct,0,14485,1783714447.287979
26376,window_07_17pct,0,14486,1783714447.289804
26377,window_07_17pct,0,14485,1783714447.288231
26378,window_07_17pct,0,14487,1783714447.289326
26379,window_07_17pct,0,14488,1783714434.169655
26380,window_07_17pct,0,14487,1783714447.289575
26381,window_07_17pct,0,14489,1783714464.01816
26382,window_07_17pct,0,14489,1783714464.01883
26383,window_07_17pct,0,14490,1783714464.017938
26384,window_07_17pct,0,14489,1783714464.018675
26385,window_07_17pct,0,14491,1783714464.011304
26386,window_07_17pct,0,14489,1783714464.018873
26387,window_07_17pct,0,14492,1783714464.415274
26388,window_07_17pct,0,14493,1783714464.413484
26390,window_07_17pct,0,14495,1783714464.409729
26391,window_07_17pct,0,14493,1783714464.413584
26392,window_07_17pct,0,14496,1783714464.414656
26393,window_07_17pct,0,14497,1783714441.429398
26395,window_07_17pct,0,14499,1783714408.641493
26397,window_07_17pct,0,14500,1783714444.279064
26399,window_07_17pct,0,14502,1783714384.165249
26400,window_07_17pct,0,14503,1783714384.157528
26402,window_07_17pct,0,14505,1783714444.279019
26403,window_07_17pct,0,14506,1783714475.201995
26404,window_07_17pct,0,14507,1783714475.200557
26405,window_07_17pct,0,14508,1783714475.201562
26406,window_07_17pct,0,14509,1783714475.201219
26407,window_07_17pct,0,14510,1783714475.1956
26408,window_07_17pct,0,14511,1783714475.201628
26409,window_07_17pct,0,14512,1783714488.431193
26410,window_07_17pct,0,14513,1783714488.429331
26414,window_07_17pct,0,14513,1783714488.429529
26417,window_07_17pct,0,14518,1783714463.162844
26418,window_07_17pct,0,14519,1783714485.054693
26419,window_07_17pct,0,14519,1783714485.055114
26420,window_07_17pct,0,14520,1783714485.050994
26421,window_07_17pct,0,13552,1783714521.662482
26422,window_07_17pct,0,13465,1783714521.680045
26423,window_07_17pct,0,13465,1783714521.679496
26424,window_07_17pct,0,13465,1783714521.680864
26425,window_07_17pct,0,13466,1783714521.680948
26426,window_07_17pct,0,13465,1783714521.681102
26430,window_07_17pct,0,14524,1783714434.170043
26431,window_07_17pct,0,14525,1783714466.463164
26434,window_07_17pct,0,14527,1783714526.742551
26435,window_07_17pct,0,14527,1783714526.742008
26436,window_07_17pct,0,14528,1783714526.740518
26437,window_07_17pct,0,14528,1783714526.741944
26438,window_07_17pct,0,14528,1783714526.736494
26439,window_07_17pct,0,14528,1783714526.740622
26440,window_07_17pct,0,14529,1783714497.726179
26441,window_07_17pct,0,14530,1783714463.369124
26442,window_07_17pct,0,14531,1783714497.725933
26443,window_07_17pct,0,14529,1783714497.726934
26444,window_07_17pct,0,14529,1783714497.727135
26445,window_07_17pct,0,14532,1783714497.727303
26446,window_07_17pct,0,14533,1783714408.645915
26447,window_07_17pct,0,14534,1783714509.436373
26448,window_07_17pct,0,14535,1783714422.835238
26450,window_07_17pct,0,14537,1783714509.436237
26451,window_07_17pct,0,14538,1783714422.836315
26452,window_07_17pct,0,13453,1783714539.53207
26455,window_07_17pct,0,14372,1783714539.506178
26458,window_07_17pct,0,14543,1783714540.609028
26459,window_07_17pct,0,13455,1783714540.614058
26460,window_07_17pct,0,14544,1783714494.600485
26463,window_07_17pct,0,14546,1783714517.491595
26464,window_07_17pct,0,14547,1783714517.490623
26466,window_07_17pct,0,14549,1783714517.491631
26468,window_07_17pct,0,13454,1783714548.592977
26469,window_07_17pct,0,13453,1783714548.619541
26471,window_07_17pct,0,13455,1783714548.619285
26472,window_07_17pct,0,13457,1783714548.617196
26474,window_07_17pct,0,14552,1783714503.655338
26475,window_07_17pct,0,14553,1783714503.648079
26476,window_07_17pct,0,14554,1783714503.653295
26481,window_07_17pct,0,14559,1783714508.362879
26482,window_07_17pct,0,14560,1783714526.514784
26483,window_07_17pct,0,14560,1783714526.515193
26484,window_07_17pct,0,14561,1783714526.511901
26485,window_07_17pct,0,14562,1783714510.240806
26488,window_07_17pct,0,14565,1783714510.237956
26490,window_07_17pct,0,14567,1783714510.229951
26491,window_07_17pct,0,13464,1783714551.553449
26492,window_07_17pct,0,13462,1783714551.555211
26493,window_07_17pct,0,14568,1783714551.529214
26494,window_07_17pct,0,13462,1783714551.555321
26495,window_07_17pct,0,13466,1783714551.553364
26496,window_07_17pct,0,14569,1783714543.427888
26497,window_07_17pct,0,13963,1783714543.431845
26498,window_07_17pct,0,14570,1783714543.417721
26500,window_07_17pct,0,14572,1783714543.430333
26501,window_07_17pct,0,14573,1783714555.571266
26502,window_07_17pct,0,14574,1783714555.569925
26503,window_07_17pct,0,14575,1783714555.572728
26504,window_07_17pct,0,14573,1783714555.571899
26505,window_07_17pct,0,14574,1783714555.570099
26507,window_07_17pct,0,14577,1783714551.653524
26509,window_07_17pct,0,14579,1783714551.65194
26510,window_07_17pct,0,14580,1783714551.651832
26511,window_07_17pct,0,14581,1783714551.647326
26512,window_07_17pct,0,14582,1783714551.653038
26514,window_07_17pct,0,14583,1783714569.83141
26515,window_07_17pct,0,14584,1783714569.834793
26516,window_07_17pct,0,14585,1783714581.067014
26517,window_07_17pct,0,13723,1783714581.088674
26518,window_07_17pct,0,13720,1783714581.090424
26519,window_07_17pct,0,13722,1783714581.089021
26523,window_07_17pct,0,14588,1783714556.863371
26524,window_07_17pct,0,14589,1783714541.867591
26529,window_07_17pct,0,13822,1783714533.566242
26530,window_07_17pct,0,13822,1783714533.566502
26531,window_07_17pct,0,13822,1783714533.566803
26532,window_07_17pct,0,14592,1783714556.719291
26533,window_07_17pct,0,14593,1783714556.719551
26534,window_07_17pct,0,14594,1783714556.718198
26535,window_07_17pct,0,14595,1783714556.717788
26536,window_07_17pct,0,14596,1783714556.71033
26537,window_07_17pct,0,14597,1783714556.71889
26539,window_07_17pct,0,13453,1783714605.518608
26540,window_07_17pct,0,13454,1783714605.492207
26541,window_07_17pct,0,13455,1783714605.518409
26542,window_07_17pct,0,13457,1783714605.516838
26545,window_07_17pct,0,14599,1783714533.232746
26546,window_07_17pct,0,14600,1783714533.230921
26547,window_07_17pct,0,14601,1783714533.232212
26548,window_07_17pct,0,14602,1783714533.230142
26549,window_07_17pct,0,14603,1783714533.229263
26551,window_07_17pct,0,14605,1783714441.429099
26552,window_07_17pct,0,14606,1783714506.50515
26553,window_07_17pct,0,14607,1783714441.424148
26555,window_07_17pct,0,14609,1783714506.505041
26556,window_07_17pct,0,14610,1783714441.423739
26557,window_07_17pct,0,13591,1783714611.0779
26558,window_07_17pct,0,13462,1783714611.084683
26560,window_07_17pct,0,13506,1783714611.084288
26561,window_07_17pct,0,13506,1783714611.082417
26563,window_07_17pct,0,14611,1783714461.785713
26565,window_07_17pct,0,14613,1783714461.791048
26567,window_07_17pct,0,14615,1783714469.136812
26569,window_07_17pct,0,14617,1783714526.594247
26570,window_07_17pct,0,13454,1783714614.703172
26571,window_07_17pct,0,13462,1783714614.728724
26572,window_07_17pct,0,13507,1783714614.727086
26573,window_07_17pct,0,13506,1783714614.728242
26574,window_07_17pct,0,13528,1783714614.726806
26575,window_07_17pct,0,14618,1783714461.679015
26576,window_07_17pct,0,14619,1783714614.286328
26578,window_07_17pct,0,14621,1783714611.095308
26579,window_07_17pct,0,14622,1783714614.284868
26580,window_07_17pct,0,14623,1783714614.285886
26581,window_07_17pct,0,14624,1783714614.284789
26582,window_07_17pct,0,14625,1783714554.906825
26583,window_07_17pct,0,14625,1783714554.907166
26585,window_07_17pct,0,13848,1783714554.905801
26586,window_07_17pct,0,14627,1783714554.907365
26587,window_07_17pct,0,13851,1783714554.906009
26588,window_07_17pct,0,14628,1783714611.871225
26589,window_07_17pct,0,14629,1783714537.423874
26590,window_07_17pct,0,13454,1783714619.930395
26591,window_07_17pct,0,13462,1783714619.956082
26593,window_07_17pct,0,13455,1783714619.955761
26594,window_07_17pct,0,13457,1783714619.954123
26596,window_07_17pct,0,14630,1783714510.36723
26597,window_07_17pct,0,14631,1783714510.366158
26599,window_07_17pct,0,14633,1783714510.367457
26602,window_07_17pct,0,14475,1783714627.18031
26603,window_07_17pct,0,14475,1783714627.180667
26604,window_07_17pct,0,14636,1783714606.40212
26605,window_07_17pct,0,14637,1783714606.392451
26606,window_07_17pct,0,14638,1783714606.401736
26607,window_07_17pct,0,14639,1783714608.292589
26611,window_07_17pct,0,14643,1783714622.836511
26613,window_07_17pct,0,14644,1783714620.260671
26616,window_07_17pct,0,14646,1783714634.675044
26617,window_07_17pct,0,13462,1783714634.707459
26618,window_07_17pct,0,14647,1783714634.67513
26619,window_07_17pct,0,13528,1783714634.677259
26620,window_07_17pct,0,14648,1783714550.753364
26621,window_07_17pct,0,13462,1783714636.055584
26622,window_07_17pct,0,13506,1783714636.053512
26624,window_07_17pct,0,13506,1783714636.055448
26626,window_07_17pct,0,13462,1783714636.939987
26627,window_07_17pct,0,13454,1783714636.913957
26628,window_07_17pct,0,13507,1783714636.93814
26629,window_07_17pct,0,13506,1783714636.939837
26630,window_07_17pct,0,13528,1783714636.937976
26631,window_07_17pct,0,13879,1783714637.264716
26632,window_07_17pct,0,13879,1783714637.263736
26633,window_07_17pct,0,14649,1783714637.258145
26634,window_07_17pct,0,13879,1783714637.264899
26635,window_07_17pct,0,14650,1783714637.264856
26638,window_07_17pct,0,14652,1783714639.798807
26640,window_07_17pct,0,14654,1783714639.850815
26641,window_07_17pct,0,14655,1783714639.850981
26642,window_07_17pct,0,14655,1783714639.84992
26644,window_07_17pct,0,14657,1783714587.662347
26645,window_07_17pct,0,14658,1783714587.668151
26646,window_07_17pct,0,14658,1783714587.668255
26647,window_07_17pct,0,14659,1783714587.669636
26648,window_07_17pct,0,14659,1783714587.669068
26649,window_07_17pct,0,14659,1783714587.669313
26650,window_07_17pct,0,14660,1783714570.813512
26651,window_07_17pct,0,14661,1783714570.817871
26652,window_07_17pct,0,14662,1783714570.814664
26653,window_07_17pct,0,14663,1783714570.817143
26655,window_07_17pct,0,14665,1783714564.604646
26656,window_07_17pct,0,14666,1783714569.548052
26657,window_07_17pct,0,14667,1783714569.552028
26658,window_07_17pct,0,14668,1783714569.547222
26659,window_07_17pct,0,14669,1783714569.534451
26662,window_07_17pct,0,14672,1783714590.687357
26663,window_07_17pct,0,14673,1783714586.997264
26664,window_07_17pct,0,14674,1783714586.979168
26666,window_07_17pct,0,14676,1783714586.991832
26667,window_07_17pct,0,14677,1783714586.996565
26669,window_07_17pct,0,13606,1783714654.597476
26670,window_07_17pct,0,14263,1783714654.624461
26671,window_07_17pct,0,13453,1783714654.626371
26672,window_07_17pct,0,14543,1783714654.624993
26674,window_07_17pct,0,14678,1783714603.7647
26675,window_07_17pct,0,14679,1783714533.563078
26676,window_07_17pct,0,14680,1783714533.552958
26677,window_07_17pct,0,14681,1783714533.562354
26678,window_07_17pct,0,14682,1783714603.7647
26680,window_07_17pct,0,14684,1783714461.680725
26682,window_07_17pct,0,14686,1783714461.680326
26684,window_07_17pct,0,14688,1783714461.679949
26687,window_07_17pct,0,14691,1783714637.520708
26688,window_07_17pct,0,14692,1783714637.517799
26689,window_07_17pct,0,14693,1783714637.51363
26690,window_07_17pct,0,14694,1783714637.51795
26696,window_07_17pct,0,14700,1783714654.745168
26697,window_07_17pct,0,14701,1783714514.466581
26699,window_07_17pct,0,14703,1783714504.646486
26700,window_07_17pct,0,14704,1783714504.642246
26701,window_07_17pct,0,14705,1783714514.46674
26702,window_07_17pct,0,14706,1783714514.46577
26703,window_07_17pct,0,14707,1783714628.990953
26705,window_07_17pct,0,14709,1783714629.008463
26706,window_07_17pct,0,14710,1783714629.006428
26707,window_07_17pct,0,14709,1783714629.008091
26708,window_07_17pct,0,14711,1783714629.003608
26709,window_07_17pct,0,13504,1783714676.664787
26710,window_07_17pct,0,13462,1783714676.689808
26712,window_07_17pct,0,13506,1783714676.689594
26713,window_07_17pct,0,13507,1783714676.687413
26714,window_07_17pct,0,13462,1783714679.155925
26715,window_07_17pct,0,13504,1783714679.131758
26717,window_07_17pct,0,13506,1783714679.155557
26718,window_07_17pct,0,13507,1783714679.153989
26720,window_07_17pct,0,14712,1783714679.695305
26721,window_07_17pct,0,14712,1783714679.695752
26722,window_07_17pct,0,14713,1783714679.691934
26724,window_07_17pct,0,14715,1783714679.691231
26725,window_07_17pct,0,14716,1783714686.46163
26728,window_07_17pct,0,14719,1783714686.460729
26729,window_07_17pct,0,14720,1783714636.067386
26730,window_07_17pct,0,14721,1783714686.456332
26731,window_07_17pct,0,14722,1783714690.344834
26732,window_07_17pct,0,14723,1783714690.338456
26736,window_07_17pct,0,14727,1783714690.344716
26740,window_07_17pct,0,14729,1783714702.535888
26741,window_07_17pct,0,14729,1783714702.535716
26742,window_07_17pct,0,13591,1783714702.529256
26744,window_07_17pct,0,13506,1783714702.533525
26745,window_07_17pct,0,13454,1783714703.378243
26747,window_07_17pct,0,13462,1783714703.404155
26748,window_07_17pct,0,13506,1783714703.403848
26749,window_07_17pct,0,13457,1783714703.402324
26750,window_07_17pct,0,14730,1783714576.572243
26752,window_07_17pct,0,14732,1783714576.5742
26754,window_07_17pct,0,14734,1783714576.573878
26755,window_07_17pct,0,14735,1783714576.572823
26760,window_07_17pct,0,13497,1783714714.029835
26761,window_07_17pct,0,13606,1783714714.007559
26762,window_07_17pct,0,13462,1783714714.031797
26767,window_07_17pct,0,14371,1783714720.087623
26768,window_07_17pct,0,13453,1783714720.111684
26770,window_07_17pct,0,13455,1783714720.111404
26771,window_07_17pct,0,13457,1783714720.10935
26772,window_07_17pct,0,14738,1783714537.424958
26775,window_07_17pct,0,14741,1783714614.312695
26777,window_07_17pct,0,14741,1783714614.312799
26778,window_07_17pct,0,14743,1783714526.591027
26780,window_07_17pct,0,14745,1783714550.753178
26781,window_07_17pct,0,14746,1783714550.752944
26782,window_07_17pct,0,14747,1783714528.939278
26783,window_07_17pct,0,14748,1783714550.752003
26785,window_07_17pct,0,14750,1783714649.646485
26786,window_07_17pct,0,14751,1783714720.56735
26787,window_07_17pct,0,14752,1783714537.423998
26788,window_07_17pct,0,14753,1783714720.567319
26789,window_07_17pct,0,14753,1783714720.567208
26791,window_07_17pct,0,14753,1783714720.56709
26792,window_07_17pct,0,13554,1783714727.440967
26793,window_07_17pct,0,14755,1783714727.360907
26794,window_07_17pct,0,13455,1783714727.442156
26795,window_07_17pct,0,13554,1783714727.440891
26796,window_07_17pct,0,13455,1783714727.441953
26797,window_07_17pct,0,13455,1783714727.441787
26798,window_07_17pct,0,13462,1783714732.787857
26799,window_07_17pct,0,13454,1783714732.759422
26800,window_07_17pct,0,13507,1783714732.785127
26801,window_07_17pct,0,13506,1783714732.787517
26802,window_07_17pct,0,13528,1783714732.784765
26804,window_07_17pct,0,13720,1783714737.330182
26805,window_07_17pct,0,14757,1783714737.323786
26807,window_07_17pct,0,14758,1783714737.330004
26808,window_07_17pct,0,14759,1783714737.327644
26812,window_07_17pct,0,14761,1783714655.636782
26813,window_07_17pct,0,14761,1783714655.637082
26814,window_07_17pct,0,14761,1783714655.63732
26815,window_07_17pct,0,14729,1783714742.868445
26816,window_07_17pct,0,13591,1783714742.861373
26818,window_07_17pct,0,13506,1783714742.865475
26819,window_07_17pct,0,14762,1783714714.460641
26820,window_07_17pct,0,14763,1783714728.486591
26821,window_07_17pct,0,14764,1783714714.438745
26822,window_07_17pct,0,14762,1783714714.464153
26823,window_07_17pct,0,14765,1783714714.462987
26824,window_07_17pct,0,14766,1783714714.466463
26825,window_07_17pct,0,14767,1783714702.244029
26826,window_07_17pct,0,14768,1783714702.244759
26827,window_07_17pct,0,14769,1783714691.439448
26830,window_07_17pct,0,14772,1783714702.243112
26832,window_07_17pct,0,13462,1783714762.280028
26833,window_07_17pct,0,13556,1783714762.278129
26835,window_07_17pct,0,13865,1783714762.27804
26836,window_07_17pct,0,14773,1783714728.037103
26837,window_07_17pct,0,14774,1783714728.035325
26838,window_07_17pct,0,14775,1783714758.296515
26839,window_07_17pct,0,14776,1783714728.032203
26840,window_07_17pct,0,14777,1783714702.537411
26841,window_07_17pct,0,14778,1783714728.033456
26842,window_07_17pct,0,13507,1783714763.812674
26843,window_07_17pct,0,13462,1783714763.814112
26844,window_07_17pct,0,13462,1783714763.814225
26846,window_07_17pct,0,13528,1783714763.812317
26847,window_07_17pct,0,13462,1783714765.698838
26848,window_07_17pct,0,13462,1783714765.698939
26850,window_07_17pct,0,14231,1783714765.675903
26851,window_07_17pct,0,13507,1783714765.69718
26853,window_07_17pct,0,13504,1783714769.819735
26854,window_07_17pct,0,13462,1783714769.846522
26855,window_07_17pct,0,13462,1783714769.846805
26857,window_07_17pct,0,13506,1783714769.845874
26858,window_07_17pct,0,13507,1783714769.844559
26859,window_07_17pct,0,14779,1783714711.979062
26860,window_07_17pct,0,14780,1783714711.985107
26862,window_07_17pct,0,14780,1783714711.984999
26865,window_07_17pct,0,14782,1783714690.855281
26866,window_07_17pct,0,14783,1783714738.602
26867,window_07_17pct,0,14784,1783714642.989517
26868,window_07_17pct,0,14785,1783714738.601673
26870,window_07_17pct,0,14787,1783714738.602182
26872,window_07_17pct,0,14789,1783714737.891925
26873,window_07_17pct,0,14790,1783714737.877166
26875,window_07_17pct,0,14792,1783714737.892769
26876,window_07_17pct,0,14793,1783714738.364845
26877,window_07_17pct,0,14794,1783714737.893951
26879,window_07_17pct,0,13720,1783714782.4285
26881,window_07_17pct,0,14797,1783714782.428137
26882,window_07_17pct,0,13722,1783714782.425523
26883,window_07_17pct,0,14798,1783714713.818131
26884,window_07_17pct,0,14798,1783714713.818378
26886,window_07_17pct,0,14799,1783714745.518041
26887,window_07_17pct,0,14800,1783714745.515989
26888,window_07_17pct,0,14801,1783714720.301979
26889,window_07_17pct,0,14800,1783714745.517581
26890,window_07_17pct,0,14802,1783714745.516799
26891,window_07_17pct,0,14802,1783714745.514473
26892,window_07_17pct,0,13544,1783714754.149935
26894,window_07_17pct,0,14804,1783714742.878546
26897,window_07_17pct,0,14806,1783714754.149516
26899,window_07_17pct,0,14808,1783714713.817758
26900,window_07_17pct,0,14809,1783714713.816205
26902,window_07_17pct,0,14751,1783714789.01935
26903,window_07_17pct,0,14811,1783714747.698604
26904,window_07_17pct,0,14812,1783714747.697945
26905,window_07_17pct,0,14813,1783714747.699776
26907,window_07_17pct,0,14815,1783714747.701804
26908,window_07_17pct,0,14815,1783714747.703542
26909,window_07_17pct,0,13793,1783714787.769444
26911,window_07_17pct,0,14817,1783714787.771793
26912,window_07_17pct,0,14818,1783714787.768626
26913,window_07_17pct,0,14819,1783714773.121693
26915,window_07_17pct,0,13462,1783714805.893751
26916,window_07_17pct,0,13462,1783714805.893933
26918,window_07_17pct,0,14231,1783714805.871155
26919,window_07_17pct,0,13507,1783714805.891798
26920,window_07_17pct,0,13464,1783714808.766378
26921,window_07_17pct,0,13462,1783714808.768315
26922,window_07_17pct,0,14568,1783714808.740527
26923,window_07_17pct,0,13462,1783714808.768442
26924,window_07_17pct,0,13465,1783714808.768255
26925,window_07_17pct,0,14821,1783714808.766171
26927,window_07_17pct,0,14822,1783714786.722122
26929,window_07_17pct,0,14824,1783714775.506129
26930,window_07_17pct,0,14825,1783714786.719739
26931,window_07_17pct,0,14826,1783714786.721026
26932,window_07_17pct,0,14826,1783714786.720185
26933,window_07_17pct,0,14827,1783714809.059145
26934,window_07_17pct,0,14828,1783714809.070747
26936,window_07_17pct,0,14830,1783714809.070314
26940,window_07_17pct,0,14834,1783714690.856586
26941,window_07_17pct,0,14835,1783714772.047428
26944,window_07_17pct,0,13463,1783714823.157367
26945,window_07_17pct,0,13462,1783714823.18498
26946,window_07_17pct,0,13465,1783714823.18478
26947,window_07_17pct,0,13464,1783714823.182997
26948,window_07_17pct,0,13466,1783714823.18262
26949,window_07_17pct,0,14838,1783714601.771976
26950,window_07_17pct,0,14839,1783714779.236051
26954,window_07_17pct,0,14843,1783714601.768228
26957,window_07_17pct,0,14845,1783714803.328116
26958,window_07_17pct,0,14846,1783714812.183246
26959,window_07_17pct,0,14847,1783714812.185585
26963,window_07_17pct,0,14850,1783714783.492545
26964,window_07_17pct,0,14851,1783714783.491832
26966,window_07_17pct,0,14853,1783714783.483618
26969,window_07_17pct,0,14856,1783714777.878697
26970,window_07_17pct,0,14857,1783714777.876666
26971,window_07_17pct,0,14857,1783714777.876859
26973,window_07_17pct,0,14859,1783714777.878207
26974,window_07_17pct,0,14860,1783714778.212861
26975,window_07_17pct,0,14861,1783714778.214482
26977,window_07_17pct,0,14863,1783714778.216177
26979,window_07_17pct,0,14865,1783714778.200946
26980,window_07_17pct,0,14866,1783714837.281788
26981,window_07_17pct,0,13889,1783714837.286882
26982,window_07_17pct,0,13889,1783714837.286623
