position,segment_id,segment_label,row_index,window_id,is_attack,ts
4098,2,benign,13652,window_05_12pct,0,1783706296.55413
4099,2,benign,13703,window_05_12pct,0,1783706317.304953
4100,2,benign,13699,window_05_12pct,0,1783706317.305165
4101,2,benign,13700,window_05_12pct,0,1783706317.305378
4102,2,benign,13610,window_05_12pct,0,1783706324.782056
4103,2,benign,38777,window_resampled_15pct,0,1783706324.782056
4104,2,benign,13842,window_05_12pct,0,1783706366.823474
4105,2,benign,38779,window_resampled_15pct,0,1783706366.823474
4106,2,benign,13787,window_05_12pct,0,1783706366.824474
4107,2,benign,13619,window_05_12pct,0,1783706376.170552
4108,2,benign,13616,window_05_12pct,0,1783706376.193422
4109,2,benign,38783,window_resampled_15pct,0,1783706376.193422
4110,2,benign,13624,window_05_12pct,0,1783706400.075969
4111,2,benign,13626,window_05_12pct,0,1783706400.093459
4112,2,benign,13694,window_05_12pct,0,1783706403.848178
4113,2,benign,13696,window_05_12pct,0,1783706403.84916
4114,2,benign,13674,window_05_12pct,0,1783706404.254644
4115,2,benign,13665,window_05_12pct,0,1783706410.025567
4116,2,benign,13638,window_05_12pct,0,1783706417.990904
4117,2,benign,13636,window_05_12pct,0,1783706417.991002
4118,2,benign,13677,window_05_12pct,0,1783706438.176543
4119,2,benign,38792,window_resampled_15pct,0,1783706438.176543
4120,2,benign,13679,window_05_12pct,0,1783706438.176773
4121,2,benign,13684,window_05_12pct,0,1783706439.942282
4122,2,benign,13682,window_05_12pct,0,1783706439.944358
4123,2,benign,13771,window_05_12pct,0,1783706447.131523
4124,2,benign,43648,window_resampled_20pct,0,1783706468.650237
4125,2,benign,13716,window_05_12pct,0,1783706468.650237
4126,2,benign,38802,window_resampled_15pct,0,1783706472.630666
4127,2,benign,13800,window_05_12pct,0,1783706472.630666
4128,2,benign,13801,window_05_12pct,0,1783706472.632631
4129,2,benign,43651,window_resampled_20pct,0,1783706472.632631
4130,2,benign,13788,window_05_12pct,0,1783706483.485853
4131,2,benign,13736,window_05_12pct,0,1783706483.587202
4132,2,benign,13733,window_05_12pct,0,1783706483.588358
4133,2,benign,13735,window_05_12pct,0,1783706483.588469
4134,2,benign,13740,window_05_12pct,0,1783706484.185341
4135,2,benign,13738,window_05_12pct,0,1783706484.186985
4136,2,benign,38805,window_resampled_15pct,0,1783706484.187235
4137,2,benign,13741,window_05_12pct,0,1783706484.187235
4138,2,benign,13766,window_05_12pct,0,1783706487.28563
4139,2,benign,13763,window_05_12pct,0,1783706487.432806
4140,2,benign,38808,window_resampled_15pct,0,1783706487.432806
4141,2,benign,13782,window_05_12pct,0,1783706505.59277
4142,2,benign,13794,window_05_12pct,0,1783706517.581398
4143,2,benign,38811,window_resampled_15pct,0,1783706517.581398
4144,2,benign,13951,window_05_12pct,0,1783706521.035203
4145,2,benign,13869,window_05_12pct,0,1783706527.348384
4146,2,benign,13823,window_05_12pct,0,1783706534.906528
4147,2,benign,13829,window_05_12pct,0,1783706540.581642
4148,2,benign,13828,window_05_12pct,0,1783706540.583523
4149,2,benign,13848,window_05_12pct,0,1783706545.928301
4150,2,benign,13849,window_05_12pct,0,1783706545.958582
4151,2,benign,43661,window_resampled_20pct,0,1783706545.958582
4152,2,benign,13861,window_05_12pct,0,1783706546.618125
4153,2,benign,14145,window_05_12pct,0,1783706547.353623
4154,2,benign,13874,window_05_12pct,0,1783706547.63305
4155,2,benign,13870,window_05_12pct,0,1783706547.634404
4156,2,benign,38817,window_resampled_15pct,0,1783706547.634404
4157,2,benign,13873,window_05_12pct,0,1783706547.638397
4158,2,benign,13851,window_05_12pct,0,1783706548.159564
4159,2,benign,13853,window_05_12pct,0,1783706548.181606
4160,2,benign,43662,window_resampled_20pct,0,1783706548.181606
4161,2,benign,14009,window_05_12pct,0,1783706557.010476
4162,2,benign,13938,window_05_12pct,0,1783706557.011776
4163,2,benign,43663,window_resampled_20pct,0,1783706557.011776
4164,2,benign,13885,window_05_12pct,0,1783706560.863736
4165,2,benign,38821,window_resampled_15pct,0,1783706560.863736
4166,2,benign,13887,window_05_12pct,0,1783706560.864036
4167,2,benign,13883,window_05_12pct,0,1783706560.864177
4168,2,benign,43665,window_resampled_20pct,0,1783706560.864177
4169,2,benign,13922,window_05_12pct,0,1783706562.06971
4170,2,benign,13920,window_05_12pct,0,1783706562.076789
4171,2,benign,13919,window_05_12pct,0,1783706562.077199
4172,2,benign,43666,window_resampled_20pct,0,1783706562.077199
4173,2,benign,13881,window_05_12pct,0,1783706569.501326
4174,2,benign,13893,window_05_12pct,0,1783706582.829207
4175,2,benign,38825,window_resampled_15pct,0,1783706582.829207
4176,2,benign,13895,window_05_12pct,0,1783706582.850896
4177,2,benign,38827,window_resampled_15pct,0,1783706582.850896
4178,2,benign,13903,window_05_12pct,0,1783706583.006483
4179,2,benign,13901,window_05_12pct,0,1783706583.006589
4180,2,benign,13902,window_05_12pct,0,1783706583.00758
4181,2,benign,13904,window_05_12pct,0,1783706583.007936
4182,2,benign,13944,window_05_12pct,0,1783706598.69548
4183,2,benign,13941,window_05_12pct,0,1783706598.70152
4184,2,benign,38830,window_resampled_15pct,0,1783706598.70152
4185,2,benign,14141,window_05_12pct,0,1783706605.035897
4186,2,benign,13915,window_05_12pct,0,1783706609.0342
4187,2,benign,13925,window_05_12pct,0,1783706614.81721
4188,2,benign,13928,window_05_12pct,0,1783706614.81744
4189,2,benign,13927,window_05_12pct,0,1783706614.81782
4190,2,benign,43674,window_resampled_20pct,0,1783706614.81782
4191,2,benign,38831,window_resampled_15pct,0,1783706620.373904
4192,2,benign,13932,window_05_12pct,0,1783706620.373904
4193,2,benign,13933,window_05_12pct,0,1783706620.399096
4194,2,benign,13947,window_05_12pct,0,1783706620.649456
4195,2,benign,13945,window_05_12pct,0,1783706620.65089
4196,2,benign,13961,window_05_12pct,0,1783706629.402724
4197,2,benign,43677,window_resampled_20pct,0,1783706629.402724
4198,2,benign,13963,window_05_12pct,0,1783706629.40524
4199,2,benign,43678,window_resampled_20pct,0,1783706629.40524
4200,2,benign,13960,window_05_12pct,0,1783706629.405946
4201,2,benign,14183,window_05_12pct,0,1783706649.329813
4202,2,benign,13993,window_05_12pct,0,1783706662.577135
4203,2,benign,43682,window_resampled_20pct,0,1783706662.577135
4204,2,benign,13992,window_05_12pct,0,1783706662.579411
4205,2,benign,14000,window_05_12pct,0,1783706669.429665
4206,2,benign,13997,window_05_12pct,0,1783706669.429993
4207,2,benign,14002,window_05_12pct,0,1783706681.410886
4208,2,benign,14004,window_05_12pct,0,1783706681.411345
4209,2,benign,14007,window_05_12pct,0,1783706681.413224
4210,2,benign,14003,window_05_12pct,0,1783706681.41344
4211,2,benign,14025,window_05_12pct,0,1783706688.241549
4212,2,benign,43686,window_resampled_20pct,0,1783706688.241756
4213,2,benign,14023,window_05_12pct,0,1783706688.241756
4214,2,benign,38846,window_resampled_15pct,0,1783706688.82505
4215,2,benign,14083,window_05_12pct,0,1783706688.82505
4216,2,benign,14177,window_05_12pct,0,1783706690.419102
4217,2,benign,14144,window_05_12pct,0,1783706692.497148
4218,2,benign,43691,window_resampled_20pct,0,1783706692.497148
4219,2,benign,14143,window_05_12pct,0,1783706692.497148
4220,2,benign,14120,window_05_12pct,0,1783706696.300864
4221,2,benign,14071,window_05_12pct,0,1783706698.150197
4222,2,benign,14074,window_05_12pct,0,1783706698.159377
4223,2,benign,14072,window_05_12pct,0,1783706698.159805
4224,2,benign,14198,window_05_12pct,0,1783706698.501639
4225,2,benign,43693,window_resampled_20pct,0,1783706698.501639
4226,2,benign,14058,window_05_12pct,0,1783706699.095635
4227,2,benign,14065,window_05_12pct,0,1783706707.726612
4228,2,benign,14067,window_05_12pct,0,1783706707.730722
4229,2,benign,14066,window_05_12pct,0,1783706707.733181
4230,2,benign,38851,window_resampled_15pct,0,1783706707.733181
4231,2,benign,14199,window_05_12pct,0,1783706709.139215
4232,2,benign,14098,window_05_12pct,0,1783706714.928665
4233,2,benign,38854,window_resampled_15pct,0,1783706720.23507
4234,2,benign,14111,window_05_12pct,0,1783706720.23507
4235,2,benign,14113,window_05_12pct,0,1783706720.258416
4236,2,benign,14114,window_05_12pct,0,1783706720.25895
4237,2,benign,14115,window_05_12pct,0,1783706720.259045
4238,2,benign,14110,window_05_12pct,0,1783706720.259182
4239,2,benign,14246,window_05_12pct,0,1783706721.631318
4240,2,benign,43698,window_resampled_20pct,0,1783706721.631318
4241,2,benign,14244,window_05_12pct,0,1783706721.637487
4242,2,benign,43700,window_resampled_20pct,0,1783706721.637487
4243,2,benign,14153,window_05_12pct,0,1783706724.701763
4244,2,benign,14182,window_05_12pct,0,1783706725.925591
4245,2,benign,14135,window_05_12pct,0,1783706727.501943
4246,2,benign,14131,window_05_12pct,0,1783706727.502201
4247,2,benign,38860,window_resampled_15pct,0,1783706727.502201
4248,2,benign,14133,window_05_12pct,0,1783706727.502429
4249,2,benign,14161,window_05_12pct,0,1783706736.046588
4250,2,benign,43705,window_resampled_20pct,0,1783706736.046588
4251,2,benign,14259,window_05_12pct,0,1783706741.598434
4252,2,benign,14251,window_05_12pct,0,1783706748.06105
4253,2,benign,14159,window_05_12pct,0,1783706750.888912
4254,2,benign,14157,window_05_12pct,0,1783706750.889103
4255,2,benign,14167,window_05_12pct,0,1783706754.734411
4256,2,benign,14168,window_05_12pct,0,1783706754.734592
4257,2,benign,14203,window_05_12pct,0,1783706768.112061
4258,2,benign,14267,window_05_12pct,0,1783706772.819193
4259,2,benign,14316,window_05_12pct,0,1783706774.030599
4260,2,benign,38874,window_resampled_15pct,0,1783706780.697355
4261,2,benign,14218,window_05_12pct,0,1783706780.697355
4262,2,benign,43709,window_resampled_20pct,0,1783706780.69914
4263,2,benign,14214,window_05_12pct,0,1783706780.69914
4264,2,benign,43710,window_resampled_20pct,0,1783706780.699502
4265,2,benign,14215,window_05_12pct,0,1783706780.699502
4266,2,benign,14221,window_05_12pct,0,1783706787.733685
4267,2,benign,43712,window_resampled_20pct,0,1783706787.733685
4268,2,benign,43713,window_resampled_20pct,0,1783706787.733819
4269,2,benign,14220,window_05_12pct,0,1783706787.733819
4270,2,benign,14236,window_05_12pct,0,1783706788.154311
4271,2,benign,14226,window_05_12pct,0,1783706789.087791
4272,2,benign,38875,window_resampled_15pct,0,1783706789.089527
4273,2,benign,14229,window_05_12pct,0,1783706789.089527
4274,2,benign,43716,window_resampled_20pct,0,1783706789.08974
4275,2,benign,14227,window_05_12pct,0,1783706789.08974
4276,2,benign,14328,window_05_12pct,0,1783706800.243997
4277,2,benign,14337,window_05_12pct,0,1783706801.407146
4278,2,benign,14276,window_05_12pct,0,1783706810.958535
4279,2,benign,38884,window_resampled_15pct,0,1783706810.958535
4280,2,benign,14763,window_05_12pct,0,1783706815.575069
4281,2,benign,14766,window_05_12pct,0,1783706815.576413
4282,2,benign,14289,window_05_12pct,0,1783706819.714001
4283,2,benign,14283,window_05_12pct,0,1783706820.029687
4284,2,benign,14298,window_05_12pct,0,1783706820.529358
4285,2,benign,14306,window_05_12pct,0,1783706821.624154
4286,2,benign,14303,window_05_12pct,0,1783706821.624217
4287,2,benign,43725,window_resampled_20pct,0,1783706821.624217
4288,2,benign,14307,window_05_12pct,0,1783706821.624468
4289,2,benign,14609,window_05_12pct,0,1783706823.624785
4290,2,benign,14610,window_05_12pct,0,1783706823.629463
4291,2,benign,14291,window_05_12pct,0,1783706826.059415
4292,2,benign,43727,window_resampled_20pct,0,1783706826.059415
4293,2,benign,38891,window_resampled_15pct,0,1783706826.080758
4294,2,benign,14293,window_05_12pct,0,1783706826.080758
4295,2,benign,14292,window_05_12pct,0,1783706826.082209
4296,2,benign,43728,window_resampled_20pct,0,1783706833.17545
4297,2,benign,18489,window_05_12pct,0,1783706833.17545
4298,2,benign,14310,window_05_12pct,0,1783706838.406906
4299,2,benign,14312,window_05_12pct,0,1783706838.407157
4300,2,benign,38896,window_resampled_15pct,0,1783706838.407157
4301,2,benign,14619,window_05_12pct,0,1783706838.784357
4302,2,benign,38897,window_resampled_15pct,0,1783706838.784357
4303,2,benign,43730,window_resampled_20pct,0,1783706838.788676
4304,2,benign,14623,window_05_12pct,0,1783706838.788676
4305,2,benign,14720,window_05_12pct,0,1783706839.736655
4306,2,benign,14910,window_05_12pct,0,1783706847.208131
4307,2,benign,14825,window_05_12pct,0,1783706847.210108
4308,2,benign,14330,window_05_12pct,0,1783706848.336565
4309,2,benign,14359,window_05_12pct,0,1783706848.418533
4310,2,benign,43734,window_resampled_20pct,0,1783706848.418533
4311,2,benign,14358,window_05_12pct,0,1783706848.418635
4312,2,benign,43735,window_resampled_20pct,0,1783706848.418635
4313,2,benign,14360,window_05_12pct,0,1783706848.420276
4314,2,benign,14354,window_05_12pct,0,1783706855.095365
4315,2,benign,14975,window_05_12pct,0,1783706856.370328
4316,2,benign,43736,window_resampled_20pct,0,1783706856.370328
4317,2,benign,14816,window_05_12pct,0,1783706868.755416
4318,2,benign,43740,window_resampled_20pct,0,1783706868.838359
4319,2,benign,14371,window_05_12pct,0,1783706868.838359
4320,2,benign,14375,window_05_12pct,0,1783706868.839978
4321,2,benign,14616,window_05_12pct,0,1783706869.081619
4322,2,benign,14615,window_05_12pct,0,1783706869.081808
4323,2,benign,14725,window_05_12pct,0,1783706869.377894
4324,2,benign,14724,window_05_12pct,0,1783706869.379852
4325,2,benign,14385,window_05_12pct,0,1783706873.002267
4326,2,benign,14386,window_05_12pct,0,1783706873.00246
4327,2,benign,43742,window_resampled_20pct,0,1783706873.00246
4328,2,benign,14382,window_05_12pct,0,1783706873.002736
4329,2,benign,14730,window_05_12pct,0,1783706879.99191
4330,2,benign,38909,window_resampled_15pct,0,1783706879.99191
4331,2,benign,43823,window_resampled_20pct,0,1783706887.668599
4332,2,benign,14588,window_05_12pct,0,1783706887.668599
4333,2,benign,43824,window_resampled_20pct,0,1783706887.668871
4334,2,benign,14589,window_05_12pct,0,1783706887.668871
4335,2,benign,14767,window_05_12pct,0,1783706920.877625
4336,2,benign,38975,window_resampled_15pct,0,1783706940.501166
4337,2,benign,14893,window_05_12pct,0,1783706940.501166
4338,2,benign,14753,window_05_12pct,0,1783706942.32155
4339,2,benign,14900,window_05_12pct,0,1783706948.877797
4340,2,benign,43840,window_resampled_20pct,0,1783706959.457727
4341,2,benign,14790,window_05_12pct,0,1783706959.457727
4342,2,benign,14791,window_05_12pct,0,1783706959.457996
4343,2,benign,14874,window_05_12pct,0,1783706962.055268
4344,2,benign,14877,window_05_12pct,0,1783706962.055401
4345,2,benign,14809,window_05_12pct,0,1783706970.953339
4346,2,benign,14808,window_05_12pct,0,1783706970.957566
4347,2,benign,14810,window_05_12pct,0,1783706970.957676
4348,2,benign,43842,window_resampled_20pct,0,1783706970.957676
4349,2,benign,14823,window_05_12pct,0,1783706971.949326
4350,2,benign,38989,window_resampled_15pct,0,1783706971.949326
4351,2,benign,14820,window_05_12pct,0,1783706971.949503
4352,2,benign,38990,window_resampled_15pct,0,1783706971.949503
4353,2,benign,14841,window_05_12pct,0,1783706989.290598
4354,2,benign,14845,window_05_12pct,0,1783706989.29515
4355,2,benign,14842,window_05_12pct,0,1783706989.295419
4356,2,benign,14961,window_05_12pct,0,1783706991.056842
4357,2,benign,14862,window_05_12pct,0,1783706992.081648
4358,2,benign,14852,window_05_12pct,0,1783706995.758495
4359,2,benign,43852,window_resampled_20pct,0,1783706995.758495
4360,2,benign,14856,window_05_12pct,0,1783707000.990963
4361,2,benign,14859,window_05_12pct,0,1783707001.012638
4362,2,benign,14857,window_05_12pct,0,1783707001.012764
4363,2,benign,14883,window_05_12pct,0,1783707006.920254
4364,2,benign,43854,window_resampled_20pct,0,1783707006.920427
4365,2,benign,14880,window_05_12pct,0,1783707006.920427
4366,2,benign,15056,window_05_12pct,0,1783707011.471649
4367,2,benign,15055,window_05_12pct,0,1783707011.477477
4368,2,benign,15057,window_05_12pct,0,1783707011.478199
4369,2,benign,39001,window_resampled_15pct,0,1783707011.478199
4370,2,benign,15058,window_05_12pct,0,1783707011.478402
4371,2,benign,43858,window_resampled_20pct,0,1783707024.808733
4372,2,benign,14919,window_05_12pct,0,1783707024.808733
4373,2,benign,14920,window_05_12pct,0,1783707024.809012
4374,2,benign,39002,window_resampled_15pct,0,1783707025.493148
4375,2,benign,14991,window_05_12pct,0,1783707025.493148
4376,2,benign,14994,window_05_12pct,0,1783707025.497684
4377,2,benign,14924,window_05_12pct,0,1783707027.826317
4378,2,benign,14926,window_05_12pct,0,1783707027.850161
4379,2,benign,14951,window_05_12pct,0,1783707029.510526
4380,2,benign,14955,window_05_12pct,0,1783707039.696646
4381,2,benign,14957,window_05_12pct,0,1783707039.72265
4382,2,benign,14958,window_05_12pct,0,1783707039.722849
4383,2,benign,14978,window_05_12pct,0,1783707041.679203
4384,2,benign,39006,window_resampled_15pct,0,1783707041.679542
4385,2,benign,14981,window_05_12pct,0,1783707041.679542
4386,2,benign,14969,window_05_12pct,0,1783707047.367059
4387,2,benign,14964,window_05_12pct,0,1783707047.368986
4388,2,benign,15024,window_05_12pct,0,1783707047.590373
4389,2,benign,15339,window_05_12pct,0,1783707053.913265
4390,2,benign,15003,window_05_12pct,0,1783707068.649013
4391,2,benign,15004,window_05_12pct,0,1783707068.650845
4392,2,benign,39012,window_resampled_15pct,0,1783707068.650845
4393,2,benign,15006,window_05_12pct,0,1783707071.110478
4394,2,benign,15009,window_05_12pct,0,1783707071.111238
4395,2,benign,15010,window_05_12pct,0,1783707071.111362
4396,2,benign,39014,window_resampled_15pct,0,1783707071.111362
4397,2,benign,15007,window_05_12pct,0,1783707071.111731
4398,2,benign,15038,window_05_12pct,0,1783707076.873275
4399,2,benign,43870,window_resampled_20pct,0,1783707076.873275
4400,2,benign,15380,window_05_12pct,0,1783707082.351383
4401,2,benign,15040,window_05_12pct,0,1783707089.023566
4402,2,benign,15086,window_05_12pct,0,1783707090.110844
4403,2,benign,39021,window_resampled_15pct,0,1783707090.110844
4404,2,benign,43871,window_resampled_20pct,0,1783707090.901307
4405,2,benign,15110,window_05_12pct,0,1783707090.901307
4406,2,benign,15116,window_05_12pct,0,1783707091.338007
4407,2,benign,15619,window_05_12pct,0,1783707103.318414
4408,2,benign,15063,window_05_12pct,0,1783707104.896675
4409,2,benign,15061,window_05_12pct,0,1783707104.896853
4410,2,benign,15064,window_05_12pct,0,1783707105.429446
4411,2,benign,15065,window_05_12pct,0,1783707105.429516
4412,2,benign,43876,window_resampled_20pct,0,1783707105.429516
4413,2,benign,15215,window_05_12pct,0,1783707111.007764
4414,2,benign,39026,window_resampled_15pct,0,1783707112.907395
4415,2,benign,15071,window_05_12pct,0,1783707112.907395
4416,2,benign,39027,window_resampled_15pct,0,1783707112.914417
4417,2,benign,15073,window_05_12pct,0,1783707112.914417
4418,2,benign,15070,window_05_12pct,0,1783707112.914614
4419,2,benign,43877,window_resampled_20pct,0,1783707112.914614
4420,2,benign,43878,window_resampled_20pct,0,1783707117.283985
4421,2,benign,15221,window_05_12pct,0,1783707117.283985
4422,2,benign,15220,window_05_12pct,0,1783707117.284201
4423,2,benign,39028,window_resampled_15pct,0,1783707117.284201
4424,2,benign,15225,window_05_12pct,0,1783707127.200076
4425,2,benign,15091,window_05_12pct,0,1783707127.923823
4426,2,benign,39031,window_resampled_15pct,0,1783707127.923991
4427,2,benign,15089,window_05_12pct,0,1783707127.923991
4428,2,benign,39032,window_resampled_15pct,0,1783707130.065121
4429,2,benign,15094,window_05_12pct,0,1783707130.065121
4430,2,benign,15121,window_05_12pct,0,1783707134.385843
4431,2,benign,15122,window_05_12pct,0,1783707134.386129
4432,2,benign,15205,window_05_12pct,0,1783707135.10189
4433,2,benign,15201,window_05_12pct,0,1783707135.102684
4434,2,benign,15129,window_05_12pct,0,1783707136.159904
4435,2,benign,39038,window_resampled_15pct,0,1783707136.159904
4436,2,benign,39039,window_resampled_15pct,0,1783707136.160085
4437,2,benign,15128,window_05_12pct,0,1783707136.160085
4438,2,benign,15134,window_05_12pct,0,1783707137.626494
4439,2,benign,15132,window_05_12pct,0,1783707137.628783
4440,2,benign,39040,window_resampled_15pct,0,1783707137.628783
4441,2,benign,15147,window_05_12pct,0,1783707139.538796
4442,2,benign,15148,window_05_12pct,0,1783707139.552596
4443,2,benign,15145,window_05_12pct,0,1783707139.553509
4444,2,benign,15314,window_05_12pct,0,1783707146.260393
4445,2,benign,15171,window_05_12pct,0,1783707159.25878
4446,2,benign,15175,window_05_12pct,0,1783707159.28692
4447,2,benign,15197,window_05_12pct,0,1783707162.074567
4448,2,benign,43892,window_resampled_20pct,0,1783707162.074567
4449,2,benign,15195,window_05_12pct,0,1783707162.0748
4450,2,benign,15248,window_05_12pct,0,1783707163.822665
4451,2,benign,15249,window_05_12pct,0,1783707163.822767
4452,2,benign,39047,window_resampled_15pct,0,1783707167.768343
4453,2,benign,15191,window_05_12pct,0,1783707167.768343
4454,2,benign,15183,window_05_12pct,0,1783707175.84767
4455,2,benign,15184,window_05_12pct,0,1783707175.848002
4456,2,benign,15211,window_05_12pct,0,1783707181.053122
4457,2,benign,15210,window_05_12pct,0,1783707181.055455
4458,2,benign,15208,window_05_12pct,0,1783707181.055653
4459,2,benign,15373,window_05_12pct,0,1783707183.420147
4460,2,benign,15369,window_05_12pct,0,1783707183.421293
4461,2,benign,43897,window_resampled_20pct,0,1783707183.421293
4462,2,benign,15242,window_05_12pct,0,1783707184.052583
4463,2,benign,39049,window_resampled_15pct,0,1783707184.05266
4464,2,benign,15244,window_05_12pct,0,1783707184.05266
4465,2,benign,15243,window_05_12pct,0,1783707184.052911
4466,2,benign,15233,window_05_12pct,0,1783707187.828244
4467,2,benign,15387,window_05_12pct,0,1783707190.435882
4468,2,benign,15269,window_05_12pct,0,1783707206.211702
4469,2,benign,15279,window_05_12pct,0,1783707207.112231
4470,2,benign,15275,window_05_12pct,0,1783707207.114431
4471,2,benign,43907,window_resampled_20pct,0,1783707207.787861
4472,2,benign,15285,window_05_12pct,0,1783707207.787861
4473,2,benign,15293,window_05_12pct,0,1783707209.647962
4474,2,benign,15295,window_05_12pct,0,1783707209.664851
4475,2,benign,15292,window_05_12pct,0,1783707209.665036
4476,2,benign,15306,window_05_12pct,0,1783707210.164008
4477,2,benign,15305,window_05_12pct,0,1783707210.165337
4478,2,benign,15358,window_05_12pct,0,1783707216.106637
4479,2,benign,39064,window_resampled_15pct,0,1783707217.287572
4480,2,benign,15452,window_05_12pct,0,1783707217.287572
4481,2,benign,43916,window_resampled_20pct,0,1783707223.831194
4482,2,benign,15334,window_05_12pct,0,1783707223.831194
4483,2,benign,15569,window_05_12pct,0,1783707230.982101
4484,2,benign,15573,window_05_12pct,0,1783707230.982806
4485,2,benign,15362,window_05_12pct,0,1783707234.225419
4486,2,benign,15364,window_05_12pct,0,1783707234.225987
4487,2,benign,43919,window_resampled_20pct,0,1783707234.225987
4488,2,benign,15365,window_05_12pct,0,1783707234.226107
4489,2,benign,15361,window_05_12pct,0,1783707234.226228
4490,2,benign,15464,window_05_12pct,0,1783707234.325184
4491,2,benign,15465,window_05_12pct,0,1783707234.33198
4492,2,benign,43921,window_resampled_20pct,0,1783707234.332235
4493,2,benign,15463,window_05_12pct,0,1783707234.332235
4494,2,benign,15445,window_05_12pct,0,1783707234.74786
4495,2,benign,15443,window_05_12pct,0,1783707234.749012
4496,2,benign,15398,window_05_12pct,0,1783707235.357664
4497,2,benign,15393,window_05_12pct,0,1783707235.373766
4498,2,benign,15396,window_05_12pct,0,1783707235.374866
4499,2,benign,15412,window_05_12pct,0,1783707239.493022
4500,2,benign,15414,window_05_12pct,0,1783707239.493382
4501,2,benign,15411,window_05_12pct,0,1783707239.494995
4502,2,benign,15425,window_05_12pct,0,1783707257.513867
4503,2,benign,15385,window_05_12pct,0,1783707259.057766
4504,2,benign,15381,window_05_12pct,0,1783707259.058006
4505,2,benign,39072,window_resampled_15pct,0,1783707259.059882
4506,2,benign,15384,window_05_12pct,0,1783707259.059882
4507,2,benign,43923,window_resampled_20pct,0,1783707259.06021
4508,2,benign,15382,window_05_12pct,0,1783707259.06021
4509,2,benign,15491,window_05_12pct,0,1783707260.610934
4510,2,benign,15407,window_05_12pct,0,1783707263.304792
4511,2,benign,15409,window_05_12pct,0,1783707263.306053
4512,2,benign,15539,window_05_12pct,0,1783707264.019581
4513,2,benign,15543,window_05_12pct,0,1783707264.023605
4514,2,benign,15553,window_05_12pct,0,1783707277.975403
4515,2,benign,43931,window_resampled_20pct,0,1783707284.855173
4516,2,benign,15460,window_05_12pct,0,1783707284.855173
4517,2,benign,15690,window_05_12pct,0,1783707295.138322
4518,2,benign,15691,window_05_12pct,0,1783707295.139186
4519,2,benign,15527,window_05_12pct,0,1783707296.160296
4520,2,benign,15480,window_05_12pct,0,1783707304.780586
4521,2,benign,15479,window_05_12pct,0,1783707304.782157
4522,2,benign,15481,window_05_12pct,0,1783707304.782292
4523,2,benign,15496,window_05_12pct,0,1783707306.942429
4524,2,benign,15580,window_05_12pct,0,1783707310.467104
4525,2,benign,15602,window_05_12pct,0,1783707313.804082
4526,2,benign,43937,window_resampled_20pct,0,1783707313.804082
4527,2,benign,39089,window_resampled_15pct,0,1783707313.804589
4528,2,benign,15599,window_05_12pct,0,1783707313.804589
4529,2,benign,15655,window_05_12pct,0,1783707314.328895
4530,2,benign,15658,window_05_12pct,0,1783707314.330994
4531,2,benign,39090,window_resampled_15pct,0,1783707315.172379
4532,2,benign,15514,window_05_12pct,0,1783707315.172379
4533,2,benign,15510,window_05_12pct,0,1783707315.176253
4534,2,benign,15509,window_05_12pct,0,1783707315.176527
4535,2,benign,15511,window_05_12pct,0,1783707315.178941
4536,2,benign,15512,window_05_12pct,0,1783707315.179256
4537,2,benign,39093,window_resampled_15pct,0,1783707323.161129
4538,2,benign,15535,window_05_12pct,0,1783707323.161129
4539,2,benign,15533,window_05_12pct,0,1783707323.162625
4540,2,benign,15981,window_05_12pct,0,1783707323.519685
4541,2,benign,15550,window_05_12pct,0,1783707332.333998
4542,2,benign,39096,window_resampled_15pct,0,1783707332.980755
4543,2,benign,15567,window_05_12pct,0,1783707332.980755
4544,2,benign,15565,window_05_12pct,0,1783707332.998029
4545,2,benign,15801,window_05_12pct,0,1783707339.485032
4546,2,benign,15984,window_05_12pct,0,1783707340.714494
4547,2,benign,15594,window_05_12pct,0,1783707341.950017
4548,2,benign,15576,window_05_12pct,0,1783707343.881336
4549,2,benign,15595,window_05_12pct,0,1783707348.352299
4550,2,benign,39100,window_resampled_15pct,0,1783707348.352299
4551,2,benign,15593,window_05_12pct,0,1783707348.352514
4552,2,benign,39101,window_resampled_15pct,0,1783707348.352514
4553,2,benign,15587,window_05_12pct,0,1783707348.503641
4554,2,benign,15985,window_05_12pct,0,1783707349.137358
4555,2,benign,15610,window_05_12pct,0,1783707350.566513
4556,2,benign,15608,window_05_12pct,0,1783707356.26601
4557,2,benign,15607,window_05_12pct,0,1783707356.267406
4558,2,benign,15649,window_05_12pct,0,1783707358.849934
4559,2,benign,16011,window_05_12pct,0,1783707361.227908
4560,2,benign,15627,window_05_12pct,0,1783707363.89215
4561,2,benign,15622,window_05_12pct,0,1783707363.916973
4562,2,benign,15623,window_05_12pct,0,1783707363.917357
4563,2,benign,15625,window_05_12pct,0,1783707363.917588
4564,2,benign,15629,window_05_12pct,0,1783707364.261857
4565,2,benign,15631,window_05_12pct,0,1783707364.261969
4566,2,benign,15630,window_05_12pct,0,1783707364.263926
4567,2,benign,15633,window_05_12pct,0,1783707364.264104
4568,2,benign,15632,window_05_12pct,0,1783707364.264292
4569,2,benign,15816,window_05_12pct,0,1783707373.415387
4570,2,benign,39111,window_resampled_15pct,0,1783707373.415758
4571,2,benign,15817,window_05_12pct,0,1783707373.415758
